co2;puiss_admin_98;puiss_max;conso_urb;conso_mixte;masse_ordma_min;masse_ordma_max;lib_mrq;gamme;cod_cbr
118;5;66;5,599999905;4,5;1285;1285;SEAT;MOY-SUPER;GO
103;3;44;5,300000191;4,400000095;932;932;SKODA;INFERIEURE;ES
105;3;44;5,599999905;4,5;929;929;SKODA;INFERIEURE;ES
95;3;44;5;4,099999905;940;940;SKODA;INFERIEURE;ES
105;4;55;5,5;4,5;932;932;SKODA;INFERIEURE;ES
108;4;55;5,900000095;4,699999809;929;929;SKODA;INFERIEURE;ES
98;4;55;5,099999905;4,199999809;940;940;SKODA;INFERIEURE;ES
124;6;77;6,800000191;5,300000191;1130;1130;SKODA;MOY-INFER;ES
124;6;77;7;5,300000191;1164;1164;SKODA;MOY-INFER;ES
128;4;44;7,300000191;5,5;1095;1095;SKODA;MOY-INFER;ES
128;4;51;7,300000191;5,5;1095;1095;SKODA;MOY-INFER;ES
124;6;77;6,800000191;5,300000191;1130;1130;SKODA;MOY-INFER;ES
121;5;63;6,599999905;5,199999809;1116;1116;SKODA;MOY-INFER;ES
109;5;66;5,099999905;4,199999809;1204;1204;SKODA;MOY-INFER;GO
109;4;55;5,099999905;4,199999809;1204;1204;SKODA;MOY-INFER;GO
99;4;66;4,5;3,799999952;1204;1204;SKODA;MOY-INFER;GO
109;4;55;5,099999905;4,199999809;1204;1204;SKODA;MOY-INFER;GO
124;6;77;6,800000191;5,300000191;1130;1130;SKODA;MOY-INFER;ES
124;6;77;7;5,300000191;1164;1164;SKODA;MOY-INFER;ES
128;4;44;7,300000191;5,5;1095;1095;SKODA;MOY-INFER;ES
109;5;77;5,099999905;4,199999809;1219;1219;SKODA;MOY-INFER;GO
109;4;55;5,099999905;4,199999809;1204;1204;SKODA;MOY-INFER;GO
109;5;66;5,099999905;4,199999809;1204;1204;SKODA;MOY-INFER;GO
148;10;132;7,699999809;6,199999809;1318;1318;SKODA;MOY-INFER;ES
124;6;77;6,800000191;5,300000191;1150;1150;SKODA;MOY-INFER;ES
128;4;44;7,300000191;5,5;1115;1115;SKODA;MOY-INFER;ES
128;4;51;7,300000191;5,5;1115;1115;SKODA;MOY-INFER;ES
139;5;63;8;5,900000095;1124;1124;SKODA;MOY-INFER;ES
124;6;77;7;5,300000191;1184;1184;SKODA;MOY-INFER;ES
102;4;55;4,900000095;3,900000095;1209;1209;SKODA;MOY-INFER;GO
99;4;66;4,5;3,799999952;1224;1224;SKODA;MOY-INFER;GO
109;5;77;5,099999905;4,199999809;1239;1239;SKODA;MOY-INFER;GO
109;5;66;5,099999905;4,199999809;1224;1224;SKODA;MOY-INFER;GO
139;5;63;8;5,900000095;1124;1124;SKODA;MOY-INFER;ES
124;6;77;6,800000191;5,300000191;1150;1150;SKODA;MOY-INFER;ES
124;6;77;7;5,300000191;1184;1184;SKODA;MOY-INFER;ES
102;4;55;4,900000095;3,900000095;1209;1209;SKODA;MOY-INFER;GO
109;5;77;5,099999905;4,199999809;1239;1239;SKODA;MOY-INFER;GO
115;5;77;5,800000191;5;1255;1255;SKODA;MOY-SUPER;ES
119;5;63;6,5;5,199999809;1225;1225;SKODA;MOY-SUPER;ES
85;5;81;3,799999952;3,200000048;1280;1280;SKODA;MOY-SUPER;GO
121;7;103;6,5;5,300000191;1255;1255;SKODA;MOY-SUPER;ES
116;7;103;6,099999905;5;1270;1270;SKODA;MOY-SUPER;ES
141;10;132;7,800000191;6,099999905;1320;1320;SKODA;MOY-SUPER;ES
99;5;77;4,599999905;3,799999952;1305;1305;SKODA;MOY-SUPER;GO
119;10;135;5,699999809;4,599999905;1460;1460;SKODA;MOY-SUPER;GO
129;10;135;5,900000095;5;1480;1480;SKODA;MOY-SUPER;GO
114;5;77;5,900000095;4,900000095;1230;1230;SKODA;MOY-SUPER;ES
131;10;132;7,099999905;5,699999809;1335;1335;SKODA;MOY-SUPER;ES
106;7;110;5;4,099999905;1330;1330;SKODA;MOY-SUPER;GO
119;8;110;5,400000095;4,5;1350;1350;SKODA;MOY-SUPER;GO
142;13;162;7,699999809;6,199999809;1425;1425;SKODA;MOY-SUPER;ES
149;13;162;8,100000381;6,400000095;1445;1445;SKODA;MOY-SUPER;ES
122;5;63;6,599999905;5,300000191;1247;1247;SKODA;MOY-SUPER;ES
119;5;77;5,5;4,5;1435;1435;SKODA;MOY-SUPER;GO
85;5;81;3,799999952;3,200000048;1280;1280;SKODA;MOY-SUPER;GO
117;5;77;6;5,099999905;1252;1252;SKODA;MOY-SUPER;ES
115;5;77;5,800000191;5;1277;1277;SKODA;MOY-SUPER;ES
116;7;103;6,099999905;5;1292;1292;SKODA;MOY-SUPER;ES
121;7;103;6,5;5,300000191;1277;1277;SKODA;MOY-SUPER;ES
99;5;77;4,599999905;3,799999952;1327;1327;SKODA;MOY-SUPER;GO
141;10;132;7,800000191;6,099999905;1342;1342;SKODA;MOY-SUPER;ES
132;10;132;7,099999905;5,699999809;1357;1357;SKODA;MOY-SUPER;ES
110;7;110;5,099999905;4,199999809;1352;1352;SKODA;MOY-SUPER;GO
119;8;110;5,400000095;4,5;1372;1372;SKODA;MOY-SUPER;GO
124;8;110;5,900000095;4,900000095;1455;1455;SKODA;MOY-SUPER;GO
99;5;77;4,599999905;3,799999952;1327;1327;SKODA;MOY-SUPER;GO
119;10;135;5,699999809;4,599999905;1482;1482;SKODA;MOY-SUPER;GO
129;10;135;5,900000095;5;1502;1502;SKODA;MOY-SUPER;GO
142;13;162;7,699999809;6,199999809;1447;1447;SKODA;MOY-SUPER;ES
149;13;162;8,100000381;6,400000095;1467;1467;SKODA;MOY-SUPER;ES
104;5;77;4,800000191;3,900000095;1265;1265;SKODA;MOY-INFER;GO
104;5;66;4,800000191;3,900000095;1265;1265;SKODA;MOY-INFER;GO
116;5;77;6,300000191;5;1170;1170;SKODA;MOY-INFER;ES
104;5;77;4,800000191;3,900000095;1260;1260;SKODA;MOY-INFER;GO
104;5;66;4,800000191;3,900000095;1260;1260;SKODA;MOY-INFER;GO
114;5;63;5,900000095;4,900000095;1155;1155;SKODA;MOY-INFER;ES
137;5;55;8,100000381;5,900000095;1135;1135;SKODA;MOY-INFER;ES
125;6;77;6,900000095;5,400000095;1175;1175;SKODA;MOY-INFER;ES
134;7;90;7,400000095;5,800000191;1230;1230;SKODA;MOY-INFER;ES
106;5;77;4,900000095;4;1265;1265;SKODA;MOY-INFER;GO
106;5;66;4,900000095;4;1265;1265;SKODA;MOY-INFER;GO
118;5;66;5,599999905;4,5;1285;1285;SKODA;MOY-INFER;GO
114;5;63;5,900000095;4,900000095;1150;1150;SKODA;MOY-INFER;ES
125;6;90;6,800000191;5,400000095;1225;1225;SKODA;MOY-INFER;ES
104;5;66;4,800000191;3,900000095;1260;1260;SKODA;MOY-INFER;GO
118;5;77;6,400000095;5,099999905;1170;1170;SKODA;MOY-INFER;ES
106;5;77;4,900000095;4;1260;1260;SKODA;MOY-INFER;GO
106;5;66;4,900000095;4;1260;1260;SKODA;MOY-INFER;GO
119;4;55;5,400000095;4,5;1308;1308;SKODA;INFERIEURE;GO
134;6;77;7,099999905;5,699999809;1237;1237;SKODA;INFERIEURE;ES
134;6;77;7,199999809;5,699999809;1271;1271;SKODA;INFERIEURE;ES
134;5;63;7,099999905;5,699999809;1221;1221;SKODA;INFERIEURE;ES
124;6;77;5,699999809;4,699999809;1322;1322;SKODA;INFERIEURE;GO
124;5;66;5,699999809;4,699999809;1322;1322;SKODA;INFERIEURE;GO
138;7;92;7,800000191;5,900000095;1467;1467;SKODA;SUPERIEURE;ES
109;5;77;5,199999809;4,199999809;1519;1519;SKODA;SUPERIEURE;GO
120;6;77;5,5;4,599999905;1519;1519;SKODA;SUPERIEURE;GO
119;7;103;5,599999905;4,599999905;1532;1532;SKODA;SUPERIEURE;GO
137;8;103;6,400000095;5,300000191;1609;1609;SKODA;SUPERIEURE;GO
147;9;125;6,5;5,599999905;1634;1634;SKODA;SUPERIEURE;GO
120;9;125;5,400000095;4,599999905;1540;1540;SKODA;SUPERIEURE;GO
178;12;147;10,60000038;7,900000095;1540;1540;SKODA;SUPERIEURE;ES
134;8;103;6,199999809;5,099999905;1554;1554;SKODA;SUPERIEURE;GO
138;9;125;6,400000095;5,199999809;1557;1557;SKODA;SUPERIEURE;GO
109;5;77;5,199999809;4,199999809;1519;1519;SKODA;SUPERIEURE;GO
215;17;191;13;9,300000191;1704;1704;SKODA;SUPERIEURE;ES
142;7;92;8;6,099999905;1489;1489;SKODA;MOY-SUPER;ES
113;5;77;5,199999809;4,300000191;1541;1541;SKODA;SUPERIEURE;GO
119;5;77;5,300000191;4,599999905;1534;1534;SKODA;SUPERIEURE;GO
122;6;77;5,599999905;4,699999809;1541;1541;SKODA;SUPERIEURE;GO
119;7;103;5,599999905;4,599999905;1554;1554;SKODA;SUPERIEURE;GO
139;8;103;6,599999905;5,300000191;1631;1631;SKODA;SUPERIEURE;GO
149;10;125;6,800000191;5,699999809;1656;1656;SKODA;SUPERIEURE;GO
122;9;125;5,5;4,699999809;1562;1562;SKODA;SUPERIEURE;GO
180;12;147;10,69999981;8;1562;1562;SKODA;SUPERIEURE;ES
217;17;191;13,10000038;9,399999619;1726;1726;SKODA;SUPERIEURE;ES
134;8;103;6,199999809;5,099999905;1576;1576;SKODA;SUPERIEURE;GO
138;9;125;6,400000095;5,199999809;1579;1579;SKODA;SUPERIEURE;GO
142;6;77;7,300000191;6,099999905;1340;1340;SKODA;INFERIEURE;ES
147;6;77;7,599999905;6,300000191;1365;1365;SKODA;INFERIEURE;ES
148;7;90;7,900000095;6,400000095;1395;1395;SKODA;INFERIEURE;ES
154;7;90;8,300000191;6,599999905;1410;1410;SKODA;INFERIEURE;ES
134;6;81;6,400000095;5,099999905;1420;1420;SKODA;INFERIEURE;GO
154;7;81;7,5;5,900000095;1525;1525;SKODA;INFERIEURE;GO
152;8;103;6,900000095;5,800000191;1535;1535;SKODA;INFERIEURE;GO
164;8;103;7,5;6,300000191;1560;1560;SKODA;INFERIEURE;GO
149;10;125;7,099999905;5,699999809;1540;1540;SKODA;INFERIEURE;GO
164;10;125;7,699999809;6,300000191;1565;1565;SKODA;INFERIEURE;GO
119;5;77;5,199999809;4,599999905;1410;1410;SKODA;INFERIEURE;GO
132;6;77;5,699999809;5;1445;1445;SKODA;INFERIEURE;GO
134;8;103;6,099999905;5,099999905;1465;1465;SKODA;INFERIEURE;GO
;1;35;;;1020;1020;SMART;ECONOMIQUE;EL
;1;35;;;1020;1020;SMART;ECONOMIQUE;EL
;1;35;;;1000;1000;SMART;ECONOMIQUE;EL
;1;35;;;1000;1000;SMART;ECONOMIQUE;EL
114;5;62;6,199999809;4,900000095;875;875;SMART;ECONOMIQUE;ES
115;5;62;6,300000191;4,900000095;875;875;SMART;ECONOMIQUE;ES
114;5;62;6,199999809;4,900000095;875;875;SMART;ECONOMIQUE;ES
119;5;62;6,400000095;5,099999905;875;875;SMART;ECONOMIQUE;ES
119;5;62;6,400000095;5,099999905;875;875;SMART;ECONOMIQUE;ES
115;5;62;6,300000191;4,900000095;875;875;SMART;ECONOMIQUE;ES
120;5;62;6,5;5,199999809;875;875;SMART;ECONOMIQUE;ES
120;5;62;6,5;5,199999809;875;875;SMART;ECONOMIQUE;ES
119;5;75;6,400000095;5,199999809;895;895;SMART;ECONOMIQUE;ES
119;5;75;6,400000095;5,199999809;895;895;SMART;ECONOMIQUE;ES
86;3;40;3,299999952;3,299999952;875;875;SMART;ECONOMIQUE;GO
87;3;40;3,400000095;3,299999952;875;875;SMART;ECONOMIQUE;GO
;1;35;;;995;995;SMART;ECONOMIQUE;EL
;1;35;;;995;995;SMART;ECONOMIQUE;EL
99;4;52;4,599999905;4,300000191;855;855;SMART;ECONOMIQUE;ES
100;4;52;4,699999809;4,400000095;855;855;SMART;ECONOMIQUE;ES
99;4;52;4,599999905;4,300000191;855;855;SMART;ECONOMIQUE;ES
100;4;52;4,699999809;4,400000095;855;855;SMART;ECONOMIQUE;ES
119;5;62;6,400000095;5,099999905;875;875;SMART;ECONOMIQUE;ES
120;5;62;6,5;5,199999809;875;875;SMART;ECONOMIQUE;ES
119;5;62;6,400000095;5,099999905;875;875;SMART;ECONOMIQUE;ES
120;5;62;6,5;5,199999809;875;875;SMART;ECONOMIQUE;ES
114;5;62;6,199999809;4,900000095;845;845;SMART;ECONOMIQUE;ES
115;5;62;6,300000191;4,900000095;845;845;SMART;ECONOMIQUE;ES
114;5;62;6,199999809;4,900000095;845;845;SMART;ECONOMIQUE;ES
119;5;62;6,400000095;5,099999905;845;845;SMART;ECONOMIQUE;ES
119;5;62;6,400000095;5,099999905;845;845;SMART;ECONOMIQUE;ES
115;5;62;6,300000191;4,900000095;845;845;SMART;ECONOMIQUE;ES
120;5;62;6,5;5,199999809;845;845;SMART;ECONOMIQUE;ES
120;5;62;6,5;5,199999809;845;845;SMART;ECONOMIQUE;ES
119;5;75;6,400000095;5,199999809;870;870;SMART;ECONOMIQUE;ES
119;5;75;6,400000095;5,199999809;870;870;SMART;ECONOMIQUE;ES
86;3;40;3,299999952;3,299999952;845;845;SMART;ECONOMIQUE;GO
87;3;40;3,400000095;3,299999952;845;845;SMART;ECONOMIQUE;GO
;1;35;;;975;975;SMART;ECONOMIQUE;EL
;1;35;;;975;975;SMART;ECONOMIQUE;EL
98;3;45;4,599999905;4,300000191;825;825;SMART;ECONOMIQUE;ES
97;3;45;4,5;4,199999809;825;825;SMART;ECONOMIQUE;ES
98;3;45;4,599999905;4,300000191;825;825;SMART;ECONOMIQUE;ES
97;3;45;4,5;4,199999809;825;825;SMART;ECONOMIQUE;ES
97;4;52;4,5;4,199999809;825;825;SMART;ECONOMIQUE;ES
98;4;52;4,599999905;4,300000191;825;825;SMART;ECONOMIQUE;ES
97;4;52;4,5;4,199999809;825;825;SMART;ECONOMIQUE;ES
98;4;52;4,599999905;4,300000191;825;825;SMART;ECONOMIQUE;ES
119;5;62;6,400000095;5,099999905;845;845;SMART;ECONOMIQUE;ES
120;5;62;6,5;5,199999809;845;845;SMART;ECONOMIQUE;ES
119;5;62;6,400000095;5,099999905;845;845;SMART;ECONOMIQUE;ES
120;5;62;6,5;5,199999809;845;845;SMART;ECONOMIQUE;ES
147;8;109,5999985;7,599999905;5,800000191;1679;1679;SSANGYONG;MOY-SUPER;GO
157;9;109,5999985;7,599999905;6,199999809;1747;1747;SSANGYONG;MOY-SUPER;GO
206;10;114;9,899999619;7,800000191;2060;2128;SSANGYONG;SUPERIEURE;GO
196;10;114;9,399999619;7,400000095;2035;2095;SSANGYONG;SUPERIEURE;GO
199;10;114;9,800000191;7,5;2043;2115;SSANGYONG;SUPERIEURE;GO
212;10;114;10,10000038;8,100000381;2179;2248;SSANGYONG;SUPERIEURE;GO
164;12;147;9,600000381;7,099999905;1328;1364;SUBARU;LUXE;ES
181;12;147;10,39999962;7,800000191;1305;1341;SUBARU;LUXE;ES
197;15;177;11,19999981;8,5;1682;1711;SUBARU;MOY-SUPER;ES
156;8;108;7,300000191;5,900000095;1631;1663;SUBARU;MOY-SUPER;GO
156;8;108;7,300000191;5,900000095;1645;1669;SUBARU;MOY-SUPER;GO
150;8;110;8,100000381;6,5;1577;1606;SUBARU;MOY-SUPER;ES
160;9;110;8,5;6,900000095;1552;1581;SUBARU;MOY-SUPER;ES
243;21;221;14,10000038;10,5;1580;1610;SUBARU;MOY-SUPER;ES
243;21;221;14,10000038;10,5;1580;1605;SUBARU;MOY-SUPER;ES
153;8;110;7,199999809;5,800000191;1602;1638;SUBARU;MOY-SUPER;GO
156;9;110;7,300000191;5,900000095;1658;1692;SUBARU;MOY-SUPER;GO
155;8;110;7,099999905;5,900000095;1646;1685;SUBARU;MOY-SUPER;GO
166;9;110;7,599999905;6,300000191;1699;1726;SUBARU;MOY-SUPER;GO
175;10;127;10,10000038;7,599999905;1607;1633;SUBARU;MOY-SUPER;ES
174;10;127;9,800000191;7,5;1598;1621;SUBARU;MOY-SUPER;ES
151;7;84;8;6,5;1425;1495;SUBARU;MOY-SUPER;ES
146;8;108;6,800000191;5,599999905;1490;1560;SUBARU;MOY-SUPER;GO
160;9;110;8,800000191;6,900000095;1425;1495;SUBARU;MOY-SUPER;ES
153;8;110;8,600000381;6,599999905;1455;1525;SUBARU;MOY-SUPER;ES
127;5;73;6,800000191;5,5;1145;1145;SUBARU;INFERIEURE;ES
115;5;66;5;4,400000095;1215;1215;SUBARU;INFERIEURE;GO
113;5;66;5;4,300000191;1210;1210;SUBARU;INFERIEURE;GO
242;21;221;14;10,39999962;1582;1615;SUBARU;INFERIEURE;ES
99;4;50;5,199999809;4,300000191;930;930;SUZUKI;ECONOMIQUE;ES
118;4;50;6,5;5,099999905;970;970;SUZUKI;ECONOMIQUE;ES
174;8;95;7,800000191;6,599999905;1604;1604;SUZUKI;MOY-SUPER;GO
174;8;95;7,800000191;6,599999905;1729;1729;SUZUKI;MOY-SUPER;GO
162;6;62,5;8,899999619;7,099999905;1135;1135;SUZUKI;INFERIEURE;ES
183;11;131;10,60000038;7,900000095;1495;1495;SUZUKI;MOY-SUPER;ES
185;11;131;11;8;1535;1535;SUZUKI;MOY-SUPER;ES
191;11;131;11,30000019;8,300000191;1605;1605;SUZUKI;MOY-SUPER;ES
109;4;50;5,599999905;4,699999809;1050;1050;SUZUKI;INFERIEURE;ES
131;5;69;6,900000095;5,699999809;1115;1115;SUZUKI;INFERIEURE;ES
116;5;69;6,099999905;5;1020;1020;SUZUKI;INFERIEURE;ES
125;5;69;6,599999905;5,5;1050;1050;SUZUKI;INFERIEURE;ES
101;4;55;4,699999809;3,900000095;1125;1125;SUZUKI;INFERIEURE;GO
109;4;55;5,099999905;4,199999809;1125;1125;SUZUKI;INFERIEURE;GO
116;5;69;6,099999905;5;1035;1035;SUZUKI;INFERIEURE;ES
126;5;69;6,5;5,5;1110;1110;SUZUKI;INFERIEURE;ES
128;5;69;6,800000191;5,599999905;1065;1065;SUZUKI;INFERIEURE;ES
101;4;55;4,699999809;3,900000095;1140;1140;SUZUKI;INFERIEURE;GO
109;4;55;5,099999905;4,199999809;1140;1140;SUZUKI;INFERIEURE;GO
147;8;100;8,399999619;6,400000095;1115;1115;SUZUKI;INFERIEURE;ES
147;8;100;8,399999619;6,400000095;1130;1130;SUZUKI;INFERIEURE;ES
128;7;99,19999695;6;4,900000095;1360;1360;SUZUKI;INFERIEURE;GO
139;7;99,19999695;6,599999905;5,300000191;1425;1425;SUZUKI;INFERIEURE;GO
115;6;88;5,400000095;4,400000095;1315;1315;SUZUKI;INFERIEURE;GO
114;6;88;5,199999809;4,400000095;1380;1380;SUZUKI;INFERIEURE;GO
127;6;88;6,800000191;5,5;1160;1160;SUZUKI;INFERIEURE;ES
130;6;88;6,800000191;5,699999809;1245;1245;SUZUKI;INFERIEURE;ES
125;6;88;6,800000191;5,5;1200;1200;SUZUKI;INFERIEURE;ES
130;6;88;6,800000191;5,699999809;1265;1265;SUZUKI;INFERIEURE;ES
;1;40;;;1335;1335;TESLA;LUXE;EL
;1;40;;;1335;1335;TESLA;LUXE;EL
164;12;147;9,600000381;7,099999905;1328;1355;TOYOTA;LUXE;ES
181;12;147;10,39999962;7,800000191;1305;1333;TOYOTA;LUXE;ES
128;5;73;7;5,5;1225;1225;TOYOTA;MOY-INFER;ES
128;5;73;7;5,5;1225;1225;TOYOTA;MOY-INFER;ES
112;6;91;5,199999809;4,300000191;1395;1395;TOYOTA;MOY-INFER;GO
115;6;91;5,300000191;4,400000095;1395;1395;TOYOTA;MOY-INFER;GO
138;7;97;7,900000095;5,900000095;1265;1265;TOYOTA;MOY-INFER;ES
140;7;97;7,900000095;6,099999905;1265;1265;TOYOTA;MOY-INFER;ES
109;5;66;5;4,199999809;1270;1270;TOYOTA;MOY-INFER;GO
109;5;66;5;4,199999809;1270;1270;TOYOTA;MOY-INFER;GO
109;5;66;5;4,199999809;1270;1270;TOYOTA;MOY-INFER;GO
99;4;66;4,400000095;3,799999952;1270;1270;TOYOTA;MOY-INFER;GO
99;4;66;4,400000095;3,799999952;1270;1270;TOYOTA;MOY-INFER;GO
91;5;73;3,900000095;3,900000095;1385;1385;TOYOTA;MOY-INFER;EH
84;4;73;3,5;3,599999905;1385;1385;TOYOTA;MOY-INFER;EH
91;5;73;3,900000095;3,900000095;1385;1385;TOYOTA;MOY-INFER;EH
130;6;73;7,099999905;5,599999905;1250;1250;TOYOTA;MOY-INFER;ES
130;6;73;7,099999905;5,599999905;1250;1250;TOYOTA;MOY-INFER;ES
115;6;91;5,400000095;4,400000095;1420;1420;TOYOTA;MOY-INFER;GO
119;6;91;5,400000095;4,5;1420;1420;TOYOTA;MOY-INFER;GO
140;7;97;8;6,099999905;1280;1280;TOYOTA;MOY-INFER;ES
143;7;97;8,100000381;6,199999809;1280;1280;TOYOTA;MOY-INFER;ES
110;5;66;5,099999905;4,199999809;1295;1295;TOYOTA;MOY-INFER;GO
113;5;66;5,199999809;4,300000191;1295;1295;TOYOTA;MOY-INFER;GO
113;5;66;5,199999809;4,300000191;1295;1295;TOYOTA;MOY-INFER;GO
92;5;73;3,900000095;4;1410;1410;TOYOTA;MOY-INFER;EH
85;5;73;3,599999905;3,700000048;1410;1410;TOYOTA;MOY-INFER;EH
92;5;73;3,900000095;4;1410;1410;TOYOTA;MOY-INFER;EH
119;6;91;5,599999905;4,5;1555;1555;TOYOTA;MOY-SUPER;GO
119;6;91;5,599999905;4,5;1555;1555;TOYOTA;MOY-SUPER;GO
152;8;108;8,600000381;6,5;1450;1450;TOYOTA;MOY-SUPER;ES
143;8;110;7;5,400000095;1590;1590;TOYOTA;MOY-SUPER;GO
145;8;110;7;5,5;1590;1590;TOYOTA;MOY-SUPER;GO
167;9;110;7,900000095;6,300000191;1610;1610;TOYOTA;MOY-SUPER;GO
120;6;91;5,599999905;4,599999905;1585;1585;TOYOTA;MOY-SUPER;GO
120;6;91;5,599999905;4,599999905;1585;1585;TOYOTA;MOY-SUPER;GO
153;8;108;8,600000381;6,599999905;1485;1485;TOYOTA;MOY-SUPER;ES
149;8;110;7,199999809;5,599999905;1620;1620;TOYOTA;MOY-SUPER;GO
147;8;110;7,099999905;5,5;1620;1620;TOYOTA;MOY-SUPER;GO
173;9;110;8,199999809;6,5;1645;1645;TOYOTA;MOY-SUPER;GO
99;4;50;5,099999905;4,300000191;875;920;TOYOTA;ECONOMIQUE;ES
99;4;50;5,099999905;4,300000191;895;925;TOYOTA;ECONOMIQUE;ES
104;4;50;5,400000095;4,5;905;930;TOYOTA;ECONOMIQUE;ES
99;4;50;5,099999905;4,300000191;880;930;TOYOTA;ECONOMIQUE;ES
99;4;50;5,099999905;4,300000191;905;930;TOYOTA;ECONOMIQUE;ES
104;4;50;5,400000095;4,5;915;935;TOYOTA;ECONOMIQUE;ES
120;5;72;6,400000095;5,199999809;1005;1030;TOYOTA;INFERIEURE;ES
110;4;50;6;4,800000191;935;990;TOYOTA;INFERIEURE;ES
99;4;50;5,099999905;4,400000095;920;980;TOYOTA;INFERIEURE;ES
250;19;200;11,19999981;9,5;2585;2815;TOYOTA;LUXE;GO
250;19;200;11,19999981;9,5;2585;2815;TOYOTA;LUXE;GO
250;19;200;11,19999981;9,5;2585;2815;TOYOTA;LUXE;GO
250;19;200;11,19999981;9,5;2585;2815;TOYOTA;LUXE;GO
209;12;140;9,600000381;7,900000095;2075;2075;TOYOTA;LUXE;GO
209;12;140;9,600000381;7,900000095;2075;2075;TOYOTA;LUXE;GO
209;12;140;9,600000381;7,900000095;2075;2075;TOYOTA;LUXE;GO
214;12;140;9,699999809;8,100000381;2065;2065;TOYOTA;LUXE;GO
214;12;140;9,699999809;8,100000381;2065;2065;TOYOTA;LUXE;GO
214;12;140;9,699999809;8,100000381;2065;2065;TOYOTA;LUXE;GO
213;12;140;9,699999809;8,100000381;2185;2185;TOYOTA;LUXE;GO
213;12;140;9,699999809;8,100000381;2185;2185;TOYOTA;LUXE;GO
213;12;140;9,699999809;8,100000381;2185;2185;TOYOTA;LUXE;GO
213;12;140;9,699999809;8,100000381;2290;2290;TOYOTA;LUXE;GO
213;12;140;9,699999809;8,100000381;2290;2290;TOYOTA;LUXE;GO
217;12;140;9,800000191;8,199999809;2175;2175;TOYOTA;LUXE;GO
217;12;140;9,800000191;8,199999809;2175;2175;TOYOTA;LUXE;GO
217;12;140;9,800000191;8,199999809;2175;2175;TOYOTA;LUXE;GO
217;12;140;9,800000191;8,199999809;2280;2280;TOYOTA;LUXE;GO
217;12;140;9,800000191;8,199999809;2280;2280;TOYOTA;LUXE;GO
89;5;73;3,900000095;3,900000095;1440;1440;TOYOTA;MOY-SUPER;EH
92;5;73;4;4;1440;1440;TOYOTA;MOY-SUPER;EH
49;4;73;;2,099999905;1500;1500;TOYOTA;MOY-SUPER;EE
96;5;73;3,799999952;4,099999905;1570;1570;TOYOTA;MOY-SUPER;EH
101;5;73;4,300000191;4,400000095;1570;1570;TOYOTA;MOY-SUPER;EH
127;7;91;5,699999809;4,900000095;1610;1610;TOYOTA;MOY-SUPER;GO
136;7;91;6,199999809;5,199999809;1660;1660;TOYOTA;MOY-SUPER;GO
127;7;91;5,699999809;4,900000095;1610;1610;TOYOTA;MOY-SUPER;GO
136;7;91;6,199999809;5,199999809;1660;1660;TOYOTA;MOY-SUPER;GO
127;7;91;5,699999809;4,900000095;1610;1610;TOYOTA;MOY-SUPER;GO
136;7;91;6,199999809;5,199999809;1660;1660;TOYOTA;MOY-SUPER;GO
167;9;111;9,300000191;7,199999809;1565;1565;TOYOTA;MOY-SUPER;ES
128;7;91;5,699999809;4,900000095;1610;1610;TOYOTA;MOY-SUPER;GO
136;7;91;6,300000191;5,300000191;1660;1660;TOYOTA;MOY-SUPER;GO
149;8;110;6,900000095;5,699999809;1680;1680;TOYOTA;MOY-SUPER;GO
147;8;110;6,699999809;5,599999905;1680;1680;TOYOTA;MOY-SUPER;GO
176;9;110;8,100000381;6,699999809;1720;1720;TOYOTA;MOY-SUPER;GO
173;9;110;8,100000381;6,599999905;1720;1720;TOYOTA;MOY-SUPER;GO
169;9;111;9,399999619;7,300000191;1565;1565;TOYOTA;MOY-SUPER;ES
167;9;111;9,300000191;7,199999809;1565;1565;TOYOTA;MOY-SUPER;ES
167;9;111;9,199999809;7,199999809;1595;1595;TOYOTA;MOY-SUPER;ES
166;9;111;9,199999809;7,199999809;1595;1595;TOYOTA;MOY-SUPER;ES
128;7;91;5,699999809;4,900000095;1610;1610;TOYOTA;MOY-SUPER;GO
137;7;91;6,300000191;5,300000191;1660;1660;TOYOTA;MOY-SUPER;GO
149;8;110;6,900000095;5,699999809;1680;1680;TOYOTA;MOY-SUPER;GO
147;8;110;6,699999809;5,599999905;1680;1680;TOYOTA;MOY-SUPER;GO
176;9;110;8,100000381;6,699999809;1720;1720;TOYOTA;MOY-SUPER;GO
173;9;110;8,100000381;6,599999905;1720;1720;TOYOTA;MOY-SUPER;GO
167;9;111;9,199999809;7,199999809;1595;1595;TOYOTA;MOY-SUPER;ES
166;9;111;9,199999809;7,199999809;1595;1595;TOYOTA;MOY-SUPER;ES
129;7;91;5,900000095;4,900000095;1615;1615;TOYOTA;INFERIEURE;GO
129;7;91;5,900000095;4,900000095;1615;1615;TOYOTA;INFERIEURE;GO
129;7;91;5,900000095;4,900000095;1615;1615;TOYOTA;INFERIEURE;GO
129;7;91;5,900000095;4,900000095;1615;1615;TOYOTA;INFERIEURE;GO
154;8;97;8,300000191;6,599999905;1505;1505;TOYOTA;INFERIEURE;ES
154;8;97;8,300000191;6,599999905;1505;1505;TOYOTA;INFERIEURE;ES
154;8;97;8,300000191;6,599999905;1505;1505;TOYOTA;INFERIEURE;ES
154;8;97;8,300000191;6,599999905;1505;1505;TOYOTA;INFERIEURE;ES
